nozzleTemp,bedTemp,xPos,yPos,zPos,fanSpeed,printerSpeed,createdAt
143,55,0,0,18,0,0,2024-05-02T11:56:04.934Z
143,55,0,0,18,0,0,2024-05-02T11:56:05.360Z
142,55,0,0,18,0,0,2024-05-02T11:56:05.679Z
142,55,0,0,18,0,0,2024-05-02T11:56:06.393Z
142,55,0,0,19,0,0,2024-05-02T11:56:06.573Z
142,55,0,0,19,0,0,2024-05-02T11:56:06.879Z
142,55,0,0,19,0,0,2024-05-02T11:56:07.083Z
141,55,0,0,19,0,0,2024-05-02T11:56:07.493Z
141,55,0,0,19,0,0,2024-05-02T11:56:07.792Z
141,55,0,0,21,0,0,2024-05-02T11:56:08.460Z
141,55,0,0,21,0,0,2024-05-02T11:56:08.846Z
140,55,0,0,23,0,0,2024-05-02T11:56:09.569Z
140,55,0,0,23,0,0,2024-05-02T11:56:09.951Z
140,55,0,0,23,0,0,2024-05-02T11:56:10.349Z
140,55,0,0,23,0,0,2024-05-02T11:56:10.773Z
140,55,0,0,23,0,0,2024-05-02T11:56:11.020Z
140,55,0,0,23,0,0,2024-05-02T11:56:11.208Z
139,55,0,0,23,0,0,2024-05-02T11:56:11.793Z
139,55,0,0,23,0,0,2024-05-02T11:56:12.025Z
139,55,0,0,23,0,0,2024-05-02T11:56:12.446Z
139,55,0,0,23,0,0,2024-05-02T11:56:12.643Z
139,55,0,0,23,0,0,2024-05-02T11:56:12.967Z
138,55,0,0,24,0,0,2024-05-02T11:56:13.639Z
138,55,0,0,24,0,0,2024-05-02T11:56:13.849Z
138,55,0,0,24,0,0,2024-05-02T11:56:14.272Z
138,55,0,0,26,0,0,2024-05-02T11:56:15.089Z
137,55,0,0,26,0,0,2024-05-02T11:56:15.594Z
137,55,0,0,26,0,0,2024-05-02T11:56:15.814Z
137,55,0,0,26,0,0,2024-05-02T11:56:16.015Z
137,55,0,0,26,0,0,2024-05-02T11:56:16.292Z
137,55,0,0,28,0,0,2024-05-02T11:56:18.737Z
136,55,0,0,28,0,0,2024-05-02T11:56:18.996Z
135,54,0,0,28,0,0,2024-05-02T11:56:19.305Z
135,54,0,0,28,0,0,2024-05-02T11:56:19.464Z
135,54,0,0,28,0,0,2024-05-02T11:56:19.604Z
135,54,0,0,28,0,0,2024-05-02T11:56:19.884Z
135,54,0,0,28,0,0,2024-05-02T11:56:20.121Z
135,54,0,0,28,0,0,2024-05-02T11:56:20.390Z
135,54,0,0,28,0,0,2024-05-02T11:56:20.593Z
135,54,0,0,28,0,0,2024-05-02T11:56:20.837Z
135,54,0,0,28,0,0,2024-05-02T11:56:21.041Z
135,54,0,0,28,0,0,2024-05-02T11:56:22.411Z
134,54,0,0,28,0,0,2024-05-02T11:56:22.933Z
134,54,0,0,28,0,0,2024-05-02T11:56:23.161Z
134,54,0,0,28,0,0,2024-05-02T11:56:23.497Z
133,54,0,0,28,0,0,2024-05-02T11:56:23.669Z
133,54,0,0,28,0,0,2024-05-02T11:56:23.845Z
133,54,0,0,28,0,0,2024-05-02T11:56:24.187Z
133,54,0,0,28,0,0,2024-05-02T11:56:24.387Z
133,54,0,0,28,0,0,2024-05-02T11:56:24.617Z
133,54,0,0,28,0,0,2024-05-02T11:56:24.800Z
133,54,0,0,28,0,0,2024-05-02T11:56:24.922Z
133,54,0,0,28,0,0,2024-05-02T11:56:25.207Z
133,54,0,0,28,0,0,2024-05-02T11:56:25.445Z
132,54,0,0,28,0,0,2024-05-02T11:56:25.697Z
132,54,0,0,28,0,0,2024-05-02T11:56:25.851Z
132,54,0,0,28,0,0,2024-05-02T11:56:26.130Z
132,54,0,0,28,0,0,2024-05-02T11:56:26.503Z
132,54,0,0,28,0,0,2024-05-02T11:56:26.873Z
132,54,0,0,28,0,0,2024-05-02T11:56:27.047Z
132,54,0,0,28,0,0,2024-05-02T11:56:27.281Z
132,54,0,0,28,0,0,2024-05-02T11:56:27.430Z
132,54,0,0,28,0,0,2024-05-02T11:56:27.795Z
131,54,0,0,28,0,0,2024-05-02T11:56:27.974Z
131,54,0,0,28,0,0,2024-05-02T11:56:28.170Z
131,54,0,0,28,0,0,2024-05-02T11:56:28.384Z
131,54,0,0,28,0,0,2024-05-02T11:56:28.512Z
131,54,0,0,28,0,0,2024-05-02T11:56:28.671Z
131,54,0,0,28,0,0,2024-05-02T11:56:28.898Z
131,54,0,0,28,0,0,2024-05-02T11:56:29.095Z
131,54,0,0,28,0,0,2024-05-02T11:56:29.401Z
131,54,0,0,28,0,0,2024-05-02T11:56:29.538Z
131,54,0,0,28,0,0,2024-05-02T11:56:29.749Z
130,54,0,0,28,0,0,2024-05-02T11:56:29.999Z
130,54,0,0,28,0,0,2024-05-02T11:56:30.227Z
130,54,2,0,28,0,0,2024-05-02T11:56:32.020Z
129,54,2,0,28,0,0,2024-05-02T11:56:32.176Z
129,54,2,0,28,0,0,2024-05-02T11:56:32.493Z
129,54,2,0,28,0,0,2024-05-02T11:56:32.728Z
129,54,3,0,28,0,0,2024-05-02T11:56:33.084Z
129,54,3,0,28,0,0,2024-05-02T11:56:33.233Z
129,54,3,0,28,0,0,2024-05-02T11:56:33.421Z
129,54,3,0,28,0,0,2024-05-02T11:56:33.633Z
129,54,3,0,28,0,0,2024-05-02T11:56:33.781Z
129,54,3,0,28,0,0,2024-05-02T11:56:33.947Z
128,54,3,0,28,0,0,2024-05-02T11:56:34.215Z
128,54,4,0,28,0,0,2024-05-02T11:56:34.725Z
128,54,4,0,28,0,0,2024-05-02T11:56:34.871Z
128,54,4,0,28,0,0,2024-05-02T11:56:35.137Z
128,54,4,0,28,0,0,2024-05-02T11:56:35.420Z
128,54,4,0,28,0,0,2024-05-02T11:56:35.654Z
128,54,4,0,28,0,0,2024-05-02T11:56:35.864Z
128,54,4,0,28,0,0,2024-05-02T11:56:36.165Z
127,54,6,0,28,0,0,2024-05-02T11:56:36.578Z
127,54,6,0,28,0,0,2024-05-02T11:56:36.882Z
127,54,6,0,28,0,0,2024-05-02T11:56:37.081Z
127,54,6,0,28,0,0,2024-05-02T11:56:37.328Z
127,54,6,0,28,0,0,2024-05-02T11:56:37.494Z
127,54,6,0,28,0,0,2024-05-02T11:56:37.768Z
127,54,6,0,28,0,0,2024-05-02T11:56:37.902Z
127,54,6,0,28,0,0,2024-05-02T11:56:38.153Z
127,54,6,0,28,0,0,2024-05-02T11:56:38.503Z
126,54,6,0,28,0,0,2024-05-02T11:56:38.650Z
126,54,6,0,28,0,0,2024-05-02T11:56:39.161Z
126,54,6,0,28,0,0,2024-05-02T11:56:39.475Z
126,54,6,0,28,0,0,2024-05-02T11:56:39.648Z
126,54,6,0,28,0,0,2024-05-02T11:56:39.881Z
126,54,6,0,28,0,0,2024-05-02T11:56:41.091Z
125,53,11,0,28,0,0,2024-05-02T11:56:41.416Z
125,53,13,0,28,0,0,2024-05-02T11:56:41.667Z
125,53,15,0,28,0,0,2024-05-02T11:56:42.268Z
125,53,15,0,28,0,0,2024-05-02T11:56:42.618Z
125,53,15,0,28,0,0,2024-05-02T11:56:42.842Z
125,53,15,0,28,0,0,2024-05-02T11:56:43.554Z
124,53,15,0,28,0,0,2024-05-02T11:56:43.770Z
124,53,15,0,28,0,0,2024-05-02T11:56:44.053Z
124,53,15,0,28,0,0,2024-05-02T11:56:44.582Z
124,53,22,0,28,0,0,2024-05-02T11:56:45.204Z
124,53,22,0,28,0,0,2024-05-02T11:56:45.402Z
124,53,22,0,28,0,0,2024-05-02T11:56:45.615Z
124,53,22,0,28,0,0,2024-05-02T11:56:45.891Z
123,53,22,0,28,0,0,2024-05-02T11:56:46.119Z
123,53,22,0,28,0,0,2024-05-02T11:56:46.323Z
123,53,22,0,28,0,0,2024-05-02T11:56:46.503Z
123,53,22,0,28,0,0,2024-05-02T11:56:46.745Z
123,53,22,0,28,0,0,2024-05-02T11:56:46.916Z
123,53,22,0,28,0,0,2024-05-02T11:56:47.054Z
123,53,22,0,28,0,0,2024-05-02T11:56:47.356Z
123,53,22,0,28,0,0,2024-05-02T11:56:47.527Z
123,53,22,0,28,0,0,2024-05-02T11:56:47.968Z
121,53,176,0,28,0,0,2024-05-02T11:56:51.962Z
121,53,176,0,28,0,0,2024-05-02T11:56:52.177Z
121,53,176,0,28,0,0,2024-05-02T11:56:52.467Z
121,53,176,0,28,0,0,2024-05-02T11:56:52.749Z
121,53,176,0,28,0,0,2024-05-02T11:56:52.889Z
121,53,176,0,28,0,0,2024-05-02T11:56:53.093Z
120,53,176,0,28,0,0,2024-05-02T11:56:53.360Z
120,53,176,0,28,0,0,2024-05-02T11:56:53.575Z
120,53,176,0,28,0,0,2024-05-02T11:56:53.711Z
120,53,176,0,28,0,0,2024-05-02T11:56:53.882Z
120,53,176,0,28,0,0,2024-05-02T11:56:54.086Z
120,53,176,0,28,0,0,2024-05-02T11:56:54.284Z
120,53,176,0,28,0,0,2024-05-02T11:56:54.434Z
120,53,176,0,28,0,0,2024-05-02T11:56:54.642Z
120,53,176,0,28,0,0,2024-05-02T11:56:55.853Z
119,53,176,0,28,0,0,2024-05-02T11:56:56.087Z
119,53,176,0,28,0,0,2024-05-02T11:56:56.375Z
119,53,176,0,28,0,0,2024-05-02T11:56:56.573Z
119,53,176,0,28,0,0,2024-05-02T11:56:56.746Z
119,53,176,0,28,0,0,2024-05-02T11:56:56.952Z
119,53,176,0,28,0,0,2024-05-02T11:56:57.097Z
119,53,176,0,28,0,0,2024-05-02T11:56:57.257Z
119,53,176,0,28,0,0,2024-05-02T11:56:57.402Z
119,53,176,0,28,0,0,2024-05-02T11:56:57.610Z
119,53,176,0,28,0,0,2024-05-02T11:56:57.800Z
118,53,181,0,28,0,0,2024-05-02T11:56:58.895Z
118,53,181,0,28,0,0,2024-05-02T11:56:59.178Z
117,53,220,0,28,0,0,2024-05-02T11:57:02.102Z
117,53,220,0,28,0,0,2024-05-02T11:57:02.299Z
117,53,220,0,28,0,0,2024-05-02T11:57:02.474Z
117,53,220,0,28,0,0,2024-05-02T11:57:02.661Z
117,53,220,0,28,0,0,2024-05-02T11:57:02.881Z
117,53,220,0,28,0,0,2024-05-02T11:57:03.092Z
117,53,220,0,28,0,0,2024-05-02T11:57:03.233Z
117,53,220,0,28,0,0,2024-05-02T11:57:03.426Z
116,53,220,0,28,0,0,2024-05-02T11:57:03.600Z
116,53,220,0,28,0,0,2024-05-02T11:57:03.746Z
116,53,220,0,28,0,0,2024-05-02T11:57:03.937Z
116,53,220,0,28,0,0,2024-05-02T11:57:04.104Z
116,53,220,0,28,0,0,2024-05-02T11:57:04.265Z
116,53,220,0,28,0,0,2024-05-02T11:57:04.429Z
116,53,220,0,28,0,0,2024-05-02T11:57:04.639Z
116,53,220,0,28,0,0,2024-05-02T11:57:04.838Z
116,53,220,0,28,0,0,2024-05-02T11:57:05.007Z
116,53,220,0,28,0,0,2024-05-02T11:57:05.167Z
116,53,220,0,28,0,0,2024-05-02T11:57:05.383Z
116,53,220,0,28,0,0,2024-05-02T11:57:05.630Z
116,53,220,0,28,0,0,2024-05-02T11:57:05.792Z
116,53,220,0,28,0,0,2024-05-02T11:57:05.955Z
116,53,220,0,28,0,0,2024-05-02T11:57:06.142Z
115,53,220,0,28,0,0,2024-05-02T11:57:06.307Z
115,53,220,0,28,0,0,2024-05-02T11:57:06.471Z
115,53,220,0,28,0,0,2024-05-02T11:57:06.618Z
115,53,220,0,28,0,0,2024-05-02T11:57:06.803Z
115,53,220,0,28,0,0,2024-05-02T11:57:06.989Z
115,53,220,0,28,0,0,2024-05-02T11:57:07.221Z
115,53,220,0,28,0,0,2024-05-02T11:57:07.418Z
115,53,220,0,28,0,0,2024-05-02T11:57:07.598Z
115,53,220,0,28,0,0,2024-05-02T11:57:07.770Z
115,53,220,0,28,0,0,2024-05-02T11:57:07.951Z
115,53,220,0,28,0,0,2024-05-02T11:57:08.240Z
115,53,220,0,28,0,0,2024-05-02T11:57:08.407Z
115,53,220,0,28,0,0,2024-05-02T11:57:08.542Z
115,53,220,0,28,0,0,2024-05-02T11:57:08.724Z
115,53,219,0,28,0,0,2024-05-02T11:57:08.934Z
114,53,216,0,28,0,0,2024-05-02T11:57:09.791Z
114,53,216,0,28,0,0,2024-05-02T11:57:09.931Z
114,53,216,0,28,0,0,2024-05-02T11:57:10.080Z
114,53,216,0,28,0,0,2024-05-02T11:57:10.205Z
114,53,216,0,28,0,0,2024-05-02T11:57:10.367Z
114,53,216,0,28,0,0,2024-05-02T11:57:10.505Z
114,53,216,0,28,0,0,2024-05-02T11:57:10.657Z
114,53,216,0,28,0,0,2024-05-02T11:57:10.805Z
114,53,216,0,28,0,0,2024-05-02T11:57:10.977Z
114,53,216,0,28,0,0,2024-05-02T11:57:11.118Z
114,53,216,0,28,0,0,2024-05-02T11:57:11.286Z
114,53,216,0,28,0,0,2024-05-02T11:57:11.473Z
114,52,216,0,28,0,0,2024-05-02T11:57:11.628Z
114,53,216,0,28,0,0,2024-05-02T11:57:11.773Z
114,52,216,0,28,0,0,2024-05-02T11:57:11.946Z
113,52,216,0,28,0,0,2024-05-02T11:57:12.148Z
113,52,216,0,28,0,0,2024-05-02T11:57:12.337Z
113,52,216,0,28,0,0,2024-05-02T11:57:12.749Z
113,52,216,0,28,0,0,2024-05-02T11:57:12.934Z
113,52,216,0,28,0,0,2024-05-02T11:57:13.132Z
113,52,216,0,28,0,0,2024-05-02T11:57:13.370Z
113,52,216,0,28,0,0,2024-05-02T11:57:13.546Z
113,52,216,0,28,0,0,2024-05-02T11:57:13.746Z
113,52,216,0,28,0,0,2024-05-02T11:57:13.947Z
113,52,216,0,28,0,0,2024-05-02T11:57:14.157Z
113,52,216,0,28,0,0,2024-05-02T11:57:14.352Z
113,52,216,0,28,0,0,2024-05-02T11:57:14.511Z
113,52,216,0,28,0,0,2024-05-02T11:57:14.693Z
112,52,216,0,28,0,0,2024-05-02T11:57:14.895Z
112,52,216,0,28,0,0,2024-05-02T11:57:15.257Z
112,52,216,0,28,0,0,2024-05-02T11:57:15.482Z
112,52,216,0,28,0,0,2024-05-02T11:57:15.688Z
112,52,216,0,28,0,0,2024-05-02T11:57:15.930Z
112,52,216,0,28,0,0,2024-05-02T11:57:16.082Z
112,52,216,0,28,0,0,2024-05-02T11:57:16.239Z
112,52,216,0,28,0,0,2024-05-02T11:57:16.441Z
112,52,216,0,28,0,0,2024-05-02T11:57:16.623Z
112,52,216,0,28,0,0,2024-05-02T11:57:17.410Z
112,52,216,0,28,0,0,2024-05-02T11:57:17.576Z
112,52,216,0,28,0,0,2024-05-02T11:57:17.762Z
111,52,216,0,28,0,0,2024-05-02T11:57:17.979Z
111,52,216,0,28,0,0,2024-05-02T11:57:18.259Z
0,0,216,0,28,11360,0,2024-05-02T11:57:18.488Z
111,52,0,0,0,0,0,2024-05-02T11:57:18.654Z
111,52,0,0,0,0,0,2024-05-02T11:57:18.888Z
111,52,0,0,0,0,0,2024-05-02T11:57:19.101Z
111,52,0,0,0,0,0,2024-05-02T11:57:19.328Z
111,52,0,0,0,0,0,2024-05-02T11:57:19.513Z
111,52,0,0,0,0,0,2024-05-02T11:57:19.732Z
111,52,0,0,0,0,0,2024-05-02T11:57:19.918Z
111,52,0,0,0,0,0,2024-05-02T11:57:20.094Z
111,52,0,0,0,0,0,2024-05-02T11:57:20.332Z
111,52,0,0,0,0,0,2024-05-02T11:57:20.523Z
111,52,0,0,0,0,0,2024-05-02T11:57:20.703Z
111,52,0,0,0,0,0,2024-05-02T11:57:20.896Z
110,52,0,0,0,0,0,2024-05-02T11:57:21.097Z
110,52,0,0,0,0,0,2024-05-02T11:57:21.252Z
110,52,0,0,0,0,0,2024-05-02T11:57:21.425Z
110,52,0,0,0,0,0,2024-05-02T11:57:21.631Z
110,52,0,0,0,0,0,2024-05-02T11:57:21.829Z
110,52,0,0,0,0,0,2024-05-02T11:57:22.038Z
110,52,0,0,0,0,0,2024-05-02T11:57:22.240Z
110,52,0,0,0,0,0,2024-05-02T11:57:22.490Z
110,52,0,0,0,0,0,2024-05-02T11:57:22.682Z
110,52,0,0,0,0,0,2024-05-02T11:57:22.880Z
0,0,0,0,0,11360,0,2024-05-02T11:57:23.071Z
110,52,0,0,0,0,0,2024-05-02T11:57:23.269Z
110,52,0,0,0,0,0,2024-05-02T11:57:23.469Z
110,52,0,0,0,0,0,2024-05-02T11:57:23.656Z
110,52,0,0,0,0,0,2024-05-02T11:57:23.854Z
110,52,0,0,0,0,0,2024-05-02T11:57:24.030Z
109,52,0,0,0,0,0,2024-05-02T11:57:24.252Z
109,52,0,0,0,0,0,2024-05-02T11:57:24.438Z
109,52,0,0,0,0,0,2024-05-02T11:57:24.625Z
109,52,0,0,0,0,0,2024-05-02T11:57:24.824Z
109,52,0,0,0,0,0,2024-05-02T11:57:25.037Z
109,52,0,0,0,0,0,2024-05-02T11:57:25.192Z
109,52,0,0,0,0,0,2024-05-02T11:57:25.445Z
109,52,0,0,0,0,0,2024-05-02T11:57:25.628Z
109,52,0,0,0,0,0,2024-05-02T11:57:25.770Z
109,52,0,0,0,0,0,2024-05-02T11:57:25.931Z
109,52,0,0,0,0,0,2024-05-02T11:57:26.134Z
109,52,0,0,0,0,0,2024-05-02T11:57:26.269Z
109,52,0,0,0,0,0,2024-05-02T11:57:26.464Z
109,52,0,0,0,0,0,2024-05-02T11:57:26.782Z
109,52,0,0,0,0,0,2024-05-02T11:57:26.986Z
109,52,0,0,0,0,0,2024-05-02T11:57:27.153Z
108,52,0,0,0,0,0,2024-05-02T11:57:27.395Z
108,52,0,0,0,0,0,2024-05-02T11:57:27.569Z
108,52,0,0,0,0,0,2024-05-02T11:57:27.802Z
108,52,0,0,0,0,0,2024-05-02T11:57:27.955Z
108,52,0,0,0,0,0,2024-05-02T11:57:28.119Z
108,52,0,0,0,0,0,2024-05-02T11:57:28.309Z
108,52,0,0,0,0,0,2024-05-02T11:57:28.594Z
108,52,0,0,0,0,0,2024-05-02T11:57:28.734Z
108,52,0,0,0,0,0,2024-05-02T11:57:29.039Z
108,52,0,0,0,0,0,2024-05-02T11:57:29.207Z
108,52,0,0,0,0,0,2024-05-02T11:57:29.433Z
108,52,0,0,0,0,0,2024-05-02T11:57:29.696Z
108,52,0,0,0,0,0,2024-05-02T11:57:29.846Z
108,52,0,0,0,0,0,2024-05-02T11:57:29.972Z
107,52,0,0,0,0,0,2024-05-02T11:57:30.115Z
107,52,0,0,0,0,0,2024-05-02T11:57:30.274Z
107,52,0,0,0,0,0,2024-05-02T11:57:30.457Z
107,52,0,0,0,0,0,2024-05-02T11:57:30.672Z
107,52,0,0,0,0,0,2024-05-02T11:57:30.887Z
107,52,0,0,0,0,0,2024-05-02T11:57:31.045Z
107,52,0,0,0,0,0,2024-05-02T11:57:31.310Z
107,52,0,0,0,0,0,2024-05-02T11:57:31.491Z
107,52,0,0,0,0,0,2024-05-02T11:57:31.670Z
107,52,0,0,0,0,0,2024-05-02T11:57:31.874Z
107,52,0,0,0,0,0,2024-05-02T11:57:32.004Z
107,52,0,0,0,0,0,2024-05-02T11:57:32.175Z
107,52,0,0,0,0,0,2024-05-02T11:57:32.458Z
107,52,0,0,0,0,0,2024-05-02T11:57:32.646Z
107,52,0,0,0,0,0,2024-05-02T11:57:32.994Z
91,51,0,0,0,0,0,2024-05-02T11:58:29.014Z
91,51,0,0,0,0,0,2024-05-02T11:58:32.208Z
90,51,0,0,0,0,0,2024-05-02T11:58:32.615Z
90,51,0,0,0,0,0,2024-05-02T11:58:33.026Z
90,51,0,0,0,0,0,2024-05-02T11:58:33.204Z
90,51,0,0,0,0,0,2024-05-02T11:58:33.508Z
90,51,0,0,0,0,0,2024-05-02T11:58:39.402Z
89,50,0,0,21,0,0,2024-05-02T11:58:39.836Z
89,50,0,0,21,0,0,2024-05-02T11:58:40.003Z
89,50,0,0,21,0,0,2024-05-02T11:58:40.348Z
89,50,0,0,21,0,0,2024-05-02T11:58:40.586Z
89,50,0,0,21,0,0,2024-05-02T11:58:40.899Z
89,50,0,0,21,0,0,2024-05-02T11:58:41.089Z
89,50,0,0,21,0,0,2024-05-02T11:58:41.358Z
88,50,0,0,21,0,0,2024-05-02T11:58:41.524Z
88,50,0,0,21,0,0,2024-05-02T11:58:41.731Z
88,50,0,0,21,0,0,2024-05-02T11:58:41.947Z
88,50,0,0,21,0,0,2024-05-02T11:58:42.101Z
88,50,0,0,21,0,0,2024-05-02T11:58:42.252Z
88,50,0,0,21,0,0,2024-05-02T11:58:42.456Z
88,50,0,0,21,0,0,2024-05-02T11:58:42.624Z
88,50,0,0,21,0,0,2024-05-02T11:58:42.788Z
88,50,0,0,21,0,0,2024-05-02T11:58:43.042Z
88,50,0,0,21,0,0,2024-05-02T11:58:43.172Z
88,50,1,0,21,0,0,2024-05-02T11:58:43.831Z
88,50,1,0,21,0,0,2024-05-02T11:58:44.085Z
88,50,1,0,21,0,0,2024-05-02T11:58:44.402Z
88,50,1,0,21,0,0,2024-05-02T11:58:44.645Z
88,50,1,0,21,0,0,2024-05-02T11:58:44.800Z
88,50,1,0,21,0,0,2024-05-02T11:58:45.058Z
88,50,1,0,21,0,0,2024-05-02T11:58:45.224Z
88,50,1,0,21,0,0,2024-05-02T11:58:45.396Z
88,50,1,0,21,0,0,2024-05-02T11:58:45.689Z
87,50,1,0,21,0,0,2024-05-02T11:58:45.844Z
87,50,1,0,21,0,0,2024-05-02T11:58:46.104Z
87,50,1,0,21,0,0,2024-05-02T11:58:46.240Z
87,50,1,0,21,0,0,2024-05-02T11:58:46.415Z
87,50,1,0,21,0,0,2024-05-02T11:58:46.651Z
87,50,1,0,21,0,0,2024-05-02T11:58:46.870Z
87,50,1,11,21,0,0,2024-05-02T11:58:47.788Z
87,50,1,11,21,0,0,2024-05-02T11:58:47.947Z
87,50,1,11,21,0,0,2024-05-02T11:58:48.175Z
87,50,1,11,21,0,0,2024-05-02T11:58:48.461Z
87,50,1,20,21,0,0,2024-05-02T11:58:49.429Z
87,50,1,20,21,0,0,2024-05-02T11:58:49.582Z
87,50,1,20,21,0,0,2024-05-02T11:58:49.872Z
87,50,1,20,21,0,0,2024-05-02T11:58:50.002Z
87,50,1,20,21,0,0,2024-05-02T11:58:50.133Z
87,50,1,20,21,0,0,2024-05-02T11:58:50.408Z
87,50,1,20,21,0,0,2024-05-02T11:58:50.545Z
87,50,1,20,21,0,0,2024-05-02T11:58:50.720Z
86,50,1,20,21,0,0,2024-05-02T11:58:50.911Z
86,50,1,20,21,0,0,2024-05-02T11:58:51.068Z
86,50,1,20,21,0,0,2024-05-02T11:58:51.426Z
86,50,1,20,21,0,0,2024-05-02T11:58:51.671Z
86,50,1,20,21,0,0,2024-05-02T11:58:51.954Z
86,50,1,20,21,0,0,2024-05-02T11:58:52.091Z
86,50,1,20,21,0,0,2024-05-02T11:58:52.358Z
86,50,1,20,21,0,0,2024-05-02T11:58:52.597Z
86,50,1,20,21,0,0,2024-05-02T11:58:52.789Z
86,50,1,20,21,0,0,2024-05-02T11:58:53.016Z
86,50,1,20,21,0,0,2024-05-02T11:58:53.181Z
86,50,1,20,21,0,0,2024-05-02T11:58:53.410Z
86,50,1,20,21,0,0,2024-05-02T11:58:53.721Z
70,48,0,84,0,0,0,2024-05-02T12:00:20.076Z
70,48,0,84,0,0,0,2024-05-02T12:00:20.252Z
70,48,0,84,0,0,0,2024-05-02T12:00:20.456Z
70,48,0,84,0,0,0,2024-05-02T12:00:20.644Z
70,48,0,84,0,0,0,2024-05-02T12:00:20.841Z
70,48,0,84,0,0,0,2024-05-02T12:00:20.999Z
70,48,0,84,0,0,0,2024-05-02T12:00:21.154Z
70,48,0,84,0,0,0,2024-05-02T12:00:21.313Z
70,48,0,84,0,0,0,2024-05-02T12:00:21.531Z
70,48,0,84,0,0,0,2024-05-02T12:00:21.705Z
70,48,0,84,0,0,0,2024-05-02T12:00:21.840Z
70,48,0,84,0,0,0,2024-05-02T12:00:22.040Z
70,48,0,84,0,0,0,2024-05-02T12:00:22.181Z
70,48,0,84,0,0,0,2024-05-02T12:00:22.527Z
70,48,0,84,0,0,0,2024-05-02T12:00:22.692Z
70,48,0,84,0,0,0,2024-05-02T12:00:22.869Z
70,48,0,84,0,0,0,2024-05-02T12:00:23.113Z
70,48,0,84,0,0,0,2024-05-02T12:00:23.351Z
70,48,0,84,0,0,0,2024-05-02T12:00:23.607Z
70,48,0,84,0,0,0,2024-05-02T12:00:23.889Z
69,48,0,84,0,0,0,2024-05-02T12:00:24.196Z
69,48,0,84,0,0,0,2024-05-02T12:00:24.499Z
69,48,0,84,0,0,0,2024-05-02T12:00:24.923Z
69,48,0,84,0,0,0,2024-05-02T12:00:25.142Z
69,48,0,84,0,0,0,2024-05-02T12:00:25.446Z
69,48,0,84,0,0,0,2024-05-02T12:00:25.629Z
69,48,0,84,0,0,0,2024-05-02T12:00:25.983Z
69,48,0,84,0,0,0,2024-05-02T12:00:26.155Z
69,48,0,84,0,0,0,2024-05-02T12:00:26.519Z
69,48,0,84,0,0,0,2024-05-02T12:00:26.673Z
69,48,0,84,0,0,0,2024-05-02T12:00:26.882Z
69,48,0,84,0,0,0,2024-05-02T12:00:27.183Z
69,48,0,84,0,0,0,2024-05-02T12:00:27.641Z
69,48,0,84,0,0,0,2024-05-02T12:00:31.806Z
69,48,0,84,0,0,0,2024-05-02T12:00:35.861Z
69,48,0,84,0,0,0,2024-05-02T12:00:37.110Z
67,48,0,0,0,0,0,2024-05-02T12:00:38.622Z
67,48,0,0,0,0,0,2024-05-02T12:00:39.036Z
67,48,0,0,0,0,0,2024-05-02T12:00:39.400Z
67,48,0,0,0,0,0,2024-05-02T12:00:39.771Z
67,48,0,0,0,0,0,2024-05-02T12:00:40.031Z
67,48,0,0,0,0,0,2024-05-02T12:00:40.448Z
66,47,0,0,0,0,0,2024-05-02T12:00:42.152Z
66,48,0,0,0,0,0,2024-05-02T12:00:42.303Z
66,47,0,0,0,0,0,2024-05-02T12:00:42.551Z
66,47,0,0,0,0,0,2024-05-02T12:00:42.748Z
66,47,0,0,0,0,0,2024-05-02T12:00:43.145Z
66,47,0,0,0,0,0,2024-05-02T12:00:43.311Z
66,47,0,0,0,0,0,2024-05-02T12:00:43.467Z
66,47,0,0,0,0,0,2024-05-02T12:00:43.684Z
66,47,0,0,0,0,0,2024-05-02T12:00:43.844Z
66,47,0,0,0,0,0,2024-05-02T12:00:43.983Z
66,47,0,0,0,0,0,2024-05-02T12:00:44.287Z
66,47,0,0,0,0,0,2024-05-02T12:00:44.496Z
66,47,0,0,0,0,0,2024-05-02T12:00:44.800Z
66,47,0,0,0,0,0,2024-05-02T12:00:45.000Z
66,47,0,0,0,0,0,2024-05-02T12:00:45.397Z
66,47,0,0,0,0,0,2024-05-02T12:00:45.692Z
66,47,0,0,0,0,0,2024-05-02T12:00:45.860Z
66,47,0,0,0,0,0,2024-05-02T12:00:47.264Z
66,47,0,0,0,0,0,2024-05-02T12:00:47.575Z
66,47,0,0,0,0,0,2024-05-02T12:00:47.807Z
66,47,0,0,0,0,0,2024-05-02T12:00:47.972Z
65,47,0,0,0,0,0,2024-05-02T12:00:48.188Z
65,47,0,0,0,0,0,2024-05-02T12:00:48.588Z
65,47,0,0,0,0,0,2024-05-02T12:00:48.837Z
65,47,0,0,0,0,0,2024-05-02T12:00:49.093Z
65,47,0,0,0,0,0,2024-05-02T12:00:49.447Z
65,47,0,0,0,0,0,2024-05-02T12:00:49.624Z
65,47,0,0,0,0,0,2024-05-02T12:00:49.885Z
65,47,0,0,0,0,0,2024-05-02T12:00:50.227Z
65,47,0,0,0,0,0,2024-05-02T12:00:50.437Z
65,47,0,0,0,0,0,2024-05-02T12:00:50.584Z
65,47,0,0,0,0,0,2024-05-02T12:00:50.735Z
65,47,0,0,0,0,0,2024-05-02T12:00:50.943Z
